Date,984000^,TPXDDVD Index,GDDLKOK Index,GDLEEGF Index,SBUS70L Index,BPITTO01 Index,SBWGNJYL Index,LEGATRUU  Index,USDJPY Index,USDGBP Index,USDEUR Index,USDCNY Index,NPNCRE Index,RUGL Index,LGNMTRUU Index,SPGSCITR Index,,,HFRXGL index,SPLPEQTR Index,SPX Index,< Don't Use
8/11/2009,4095.184989,1189.07,3480.817,66791.85,758.582,317.168,671.1118,386.9551,96,0.6069,0.7067,6.8351,1555.66,2131.95,1569.1168,4301.8,,,1101.48,97.75,994.35,
8/12/2009,4072.993396,1172.41,3516.325,66375.45,757.912,317.656,671.1737,387.6824,96.06,0.6067,0.7047,6.8351,1555.66,2138.99,1569.1396,4335.8,,,1103.21,99,1005.81,
8/13/2009,4086.126325,1182.85,3546.597,67265.73,764.245,317.911,672.7619,390.0402,95.48,0.603,0.6997,6.8337,1555.66,2155.67,1574.2665,4350.6,,,1106.8,100.32,1012.73,
8/14/2009,4114.039537,1189.15,3521.162,67175.03,766.166,318.397,675.4656,391.1093,94.94,0.6045,0.7041,6.8344,1555.66,2163.19,1576.3826,4216.7,,,1104.84,99.12,1004.09,
8/17/2009,4121.046627,1159.89,3442.075,65220.87,770.076,319.045,677.3715,389.8995,94.51,0.6117,0.7101,6.8362,1555.66,2071.35,1577.8424,4155.5,,,1101.23,94.46,979.73,
8/18/2009,4124.142728,1159.98,3475.809,65423.75,768.048,319.086,676.6067,389.9412,94.69,0.6038,0.7075,6.8338,1555.66,2090.87,1575.6198,4237.4,,,1103.27,96.06,989.67,
8/19/2009,4170.608469,1152.14,3489.122,65207.8,771.477,319.057,678.2006,392.1987,94.08,0.605,0.7031,6.8341,1555.66,2078.59,1576.9887,4337.2,,,1104.62,96.19,996.46,
8/20/2009,4173.476186,1170.87,3528.263,66082.09,772.82,318.983,678.3024,392.2527,94.2,0.6058,0.7016,6.8318,1555.66,2126.62,1579.413,4288.2,,,1105.45,97.92,1007.37,
8/21/2009,4107.680163,1157.13,3591.672,66534.97,765.924,319.679,676.1909,392.1022,94.38,0.6058,0.6981,6.8313,1555.66,2152.07,1575.2376,4326.7,,,1107.31,100.01,1026.13,
8/24/2009,4124.45528,1185.15,3608.941,67628.83,769.454,319.409,677.0268,392.5686,94.56,0.6091,0.6991,6.8314,1555.66,2179.41,1577.447,4367.4,,,1108.99,99.83,1025.57,
8/25/2009,4159.419597,1178.84,3620.939,67534.96,771.948,319.616,678.7516,393.6378,94.19,0.6118,0.6995,6.832,1555.66,2186.86,1578.515,4269,,,1107.85,100.11,1028,
8/26/2009,4154.144719,1191.9,3617.391,67404.54,772.649,319.816,679.4416,392.6418,94.26,0.6155,0.7016,6.8311,1555.66,2194.77,1578.8737,4240.3,,,1107.74,100.17,1028.12,
8/27/2009,4164.356237,1178.02,3617.98,66969.91,771.405,320.039,679.0977,393.0597,93.52,0.6141,0.6973,6.8318,1555.66,2195.87,1578.7272,4272.8,,,1108.22,99.57,1030.98,
8/28/2009,4194.930553,1184.22,3628.383,67309.08,772.082,319.975,678.99,394.9084,93.6,0.6146,0.6992,6.8301,1555.66,2216.7,1580.743,4293.8,,,1109.33,100.56,1028.93,
8/31/2009,4176.521712,1179.85,3600.448,66451.88,775.633,320.021,679.8026,395.5908,93.12,0.614,0.6977,6.8308,1555.66,2188.64,1584.715,4175,,,1108.15,98.64,1020.63,
9/1/2009,4079.473097,1183.57,3535.374,66693.6,776.962,320.253,679.6615,394.9937,92.92,0.6188,0.703,6.8304,1555.66,2131.93,1585.556,4077.7,,,1107.27,95.77,998.04,
9/2/2009,4106.072428,1160.4,3519.394,66145.82,781.479,320.669,680.5174,395.3939,92.22,0.6146,0.7011,6.831,1555.66,2098.69,1588.8735,4070.7,,,1108.53,93.98,994.75,
9/3/2009,4158.644999,1151.8,3538.815,66686.99,779.858,320.792,679.1991,395.3696,92.64,0.6128,0.7017,6.8305,1555.66,2124.1,1587.3354,4051.5,,,1111.77,94.92,1003.24,
9/4/2009,4089.278877,1143.21,3582.87,67337.53,773.531,320.549,678.624,394.6041,93.01,0.61,0.6994,6.83,1555.66,2158.3,1585.1335,4039.1,,,1114.1,95.8,1016.4,
9/7/2009,4141.716104,1154.02,3604.049,68029.12,773.782,319.897,678.3469,395.4654,93.08,0.6117,0.6978,6.829,1555.66,2196.02,1585.1335,4039.1,,,1114.1,96.8,1016.4,
9/8/2009,4042.207972,1156.21,3630.659,68988.7,772.751,320.329,677.7328,398.2121,92.33,0.6064,0.6906,6.8276,1555.66,2240.89,1586.4365,4165.2,,,1117.61,99.17,1025.39,
9/9/2009,4015.109921,1148.2,3657.532,68810.99,772.385,320.497,676.5226,398.8251,92.04,0.6043,0.6869,6.8287,1555.66,2272.43,1587.3874,4176.1,,,1117.77,101.62,1033.37,
9/10/2009,3886.042174,1170.99,3681.127,69465.48,780.507,320.573,679.4233,399.9884,91.73,0.6006,0.6858,6.8293,1555.66,2294.37,1590.7332,4198,,,1120.02,102.45,1044.14,
9/11/2009,3825.154726,1161.11,3689.07,69722.48,780.376,320.975,681.4572,402.2967,90.71,0.6003,0.6863,6.829,1555.66,2303.62,1590.4719,4094.7,,,1122.81,103.27,1042.73,
9/14/2009,3991.4428,1141.13,3698.824,69179.09,777.299,321.265,680.5245,401.789,90.94,0.603,0.6841,6.829,1555.66,2311.06,1588.7718,4089.8,,,1122.47,103.79,1049.34,
9/15/2009,3979.272467,1139.27,3713.925,69758.54,774.962,320.916,679.8917,400.6301,91.05,0.6065,0.6822,6.829,1555.66,2325.19,1588.0701,4181.7,,,1123.75,104.18,1052.63,
9/16/2009,4037.331148,1137.94,3769.238,70874.01,773.742,320.735,679.0892,401.7425,90.93,0.6064,0.6798,6.8259,1555.66,2379.47,1588.9867,4274.7,,,1127.37,109.27,1068.76,
9/17/2009,3989.098196,1147.82,3773.207,71284.68,777.732,320.43,679.1188,402.6307,91.08,0.6078,0.6784,6.8266,1555.66,2389.13,1592.1724,4269.8,,,1126.83,108.89,1065.48,
9/18/2009,3912.853004,1147.72,3774.039,71315.75,773.395,320.44,678.3253,401.4021,91.29,0.6146,0.6798,6.8278,1555.66,2379.67,1589.64,4237.9,,,1126.31,108.67,1068.3,
9/21/2009,3917.825698,1147.72,3758.376,70819.84,772.893,320.44,678.1497,400.5461,91.93,0.6167,0.6811,6.829,1555.66,2344.09,1588.9538,4117.6,,,1126.05,106.8,1064.66,
9/22/2009,3863.01869,1147.72,3780.451,71475.91,774.604,320.44,678.2744,402.3478,91.1,0.6113,0.6761,6.827,1555.66,2386.69,1590.1493,4205.5,,,1128.28,109.17,1071.66,
9/23/2009,3842.604627,1147.72,3761.669,71042.4,777.054,320.44,679.5606,402.7747,91.29,0.6119,0.6787,6.8261,1555.66,2343.33,1591.9197,4111.5,,,1128,108.68,1060.87,
9/24/2009,3693.068164,1160.87,3717.514,70326.05,779.132,320.881,681.5115,402.557,91.28,0.6228,0.6818,6.8273,1555.66,2292.37,1594.3809,3991.8,,,1125.99,104.96,1050.78,
9/25/2009,3748.302445,1135.47,3702.366,70285.81,781.912,321.13,682.9549,403.7265,89.64,0.6269,0.6808,6.8286,1555.66,2283.06,1595.7593,3984.9,,,1125.31,104.83,1044.38,
9/28/2009,3700.835222,1111.07,3761.437,70067.07,783.842,321.517,683.6946,403.8643,89.63,0.6297,0.684,6.8274,1555.66,2312,1597.3931,4018.6,,,1126.93,107.86,1062.98,
9/29/2009,3701.910805,1112.5,3760.609,70698.23,784.148,321.422,684.2057,402.6215,90.09,0.6266,0.6855,6.828,1555.66,2308.79,1597.7938,4017.1,,,1127.62,108.13,1060.61,
9/30/2009,3683.073186,1119.67,3748.783,70648.37,783.951,321.104,683.8273,404.0448,89.71,0.6257,0.6831,6.8264,1555.66,2311.69,1596.57,4182.2,,,1132.74,108.13,1057.08,
10/1/2009,3805.786008,1102.8,3667.61,70436.28,790.511,321.133,685.3813,404.2756,89.61,0.6268,0.6875,6.8265,1555.66,2256.31,1600.7727,4154.3,,,1131.06,104.32,1029.85,
10/2/2009,3759.572284,1076.4,3630.48,69824.95,789.298,321.754,686.0829,404.9337,89.81,0.6271,0.686,6.8264,1555.66,2218.51,1600.975,4105.7,,,1130.13,102.66,1025.21,
10/5/2009,3693.105191,1067.31,3669.941,69964.85,789.508,321.692,686.7224,405.2865,89.54,0.6275,0.6827,6.8264,1555.66,2236.16,1601.8486,4133.8,,,1132.86,103.67,1040.46,
10/6/2009,3789.194026,1072.65,3731.29,70886.59,788.558,321.969,686.0386,407.1531,88.83,0.6281,0.6792,6.8263,1555.66,2279.11,1602.0094,4185.1,,,1137.01,106.78,1054.72,
10/7/2009,3807.26245,1089.96,3739.068,71192.23,792.752,321.689,687.5212,406.9162,88.61,0.6262,0.6806,6.8265,1555.66,2302.44,1604.4441,4137.7,,,1138.02,107.59,1057.59,
10/8/2009,3676.40865,1092.29,3774.962,71742.95,788.453,321.671,686.8534,408.224,88.39,0.6222,0.6759,6.826,1555.66,2336.44,1604.1387,4247.6,,,1141.98,109.24,1065.48,
10/9/2009,3625.885317,1104.9,3784.863,72187.63,781.301,321.318,683.2374,405.7714,89.79,0.6312,0.6789,6.8255,1555.66,2342.93,1600.2393,4233,,,1141.57,109.42,1071.49,
10/12/2009,3663.440834,1104.9,3807.311,72520.02,781.547,321.318,684.0613,406.3272,89.83,0.6329,0.6769,6.8233,1555.66,2339.17,1600.2393,4323.7,,,1141.87,111.45,1076.19,
10/13/2009,3643.219872,1109.29,3789.031,72525.22,785.712,321.177,684.7691,407.0176,89.71,0.6279,0.6732,6.8266,1555.66,2321.99,1604.5505,4351.4,,,1143.23,109.91,1073.19,
10/14/2009,3751.058478,1100.6,3855.999,73726.01,779.797,321.22,682.1937,407.3513,89.45,0.6258,0.67,6.8264,1555.66,2375.51,1602.6244,4388.3,,,1146.27,113.67,1092.02,
10/15/2009,3770.529484,1112.63,3859.581,73859.96,777.267,320.957,680.0897,406.5006,90.56,0.6147,0.669,6.8284,1555.66,2377.92,1600.1951,4484.6,,,1145.74,114.43,1096.56,
10/16/2009,3764.584531,1108.74,3830.536,73407.86,780.303,320.651,680.7455,405.7018,90.89,0.6114,0.6709,6.8268,1555.66,2346.7,1600.6191,4529.2,,,1145.35,113.06,1087.68,
10/19/2009,3852.968723,1114.71,3871.176,74231.63,781.792,320.656,681.0891,406.9289,90.55,0.609,0.6682,6.8268,1555.66,2388.93,1600.2667,4590.1,,,1147.81,114.28,1097.91,
10/20/2009,3850.264533,1124.13,3853.177,73991.02,785.002,320.314,683.3069,407.5674,90.78,0.6104,0.6691,6.8266,1555.66,2396.53,1601.6907,4565.2,,,1146.97,112.54,1091.06,
10/21/2009,3855.276221,1124.43,3835.604,73806.66,780.917,320.368,680.7478,407.0381,90.97,0.6021,0.6659,6.8275,1555.66,2384.18,1599.731,4679.5,,,1147.25,111.33,1081.4,
10/22/2009,3860.716408,1118.15,3842.244,73438.13,780.279,320.006,680.8762,406.6313,91.3,0.6016,0.6652,6.8291,1555.66,2384.9,1600.8574,4664.1,,,1146.41,111.82,1092.91,
10/23/2009,3845.6786,1110.06,3816.142,73726.58,777.518,320.084,679.7832,405.7342,92.06,0.6133,0.6663,6.8286,1555.66,2369.75,1599.0498,4628.1,,,1144.34,110.02,1079.6,
10/26/2009,3783.406611,1120.76,3770.053,73745.59,773.251,319.493,679.3132,404.5231,92.19,0.6121,0.6722,6.8278,1555.66,2358.16,1596.8947,4535.1,,,1139.14,109.22,1066.95,
10/27/2009,3772.342956,1102.03,3756.189,72657.94,778.932,319.47,682.3979,404.4437,91.8,0.611,0.6755,6.8295,1555.66,2303.98,1600.2666,4553.9,,,1136.79,106.03,1063.42,
10/28/2009,3707.94598,1093.81,3680.17,70798.59,781.526,319.327,683.3723,404.9662,90.76,0.6108,0.68,6.8281,1504.06,2232.15,1604.2525,4441.4,,,1130.83,100.14,1042.63,
10/29/2009,3718.470162,1085.77,3742.941,70970.67,776.797,319.726,680.9285,404.7206,91.41,0.6043,0.6747,6.828,1504.06,2270.16,1602.5638,4557.6,,,1135.53,103.93,1066.11,
10/30/2009,3711.313053,1101.04,3662.459,70377.61,783.487,319.777,684.0119,405.9431,90.09,0.6081,0.6793,6.8275,1504.06,2286.33,1606.524,4427.8,,,1132.08,100.67,1036.2,
11/2/2009,3594.794748,1083.66,3678.687,70269.93,781.954,320.402,683.5735,406.3228,90.21,0.6094,0.6768,6.8279,1504.06,2271.06,1605.3877,4488.7,,,1132.69,100.29,1042.88,
11/3/2009,3559.653402,1083.66,3667.609,69758.7,779.446,320.402,682.4789,404.5905,90.34,0.6084,0.6792,6.8279,1504.06,2263.6,1603.828,4547.7,,,1134.96,99.68,1045.41,
11/4/2009,3548.870084,1084.55,3694.621,71065.7,775.548,319.953,680.5031,405.3171,90.73,0.6041,0.6729,6.827,1504.06,2269.68,1603.1006,4575.4,,,1137.54,101.61,1046.5,
11/5/2009,3533.127685,1076.79,3740.911,71233.87,776.624,319.373,680.33,405.9556,90.71,0.603,0.6724,6.8276,1504.06,2274.9,1605.7287,4531.4,,,1138.76,104.16,1066.63,
11/6/2009,3551.57236,1075.62,3752.858,71529.98,778.585,319.356,680.6801,406.671,89.88,0.602,0.6735,6.8274,1504.06,2275.42,1607.99,4415.4,,,1139.25,103.43,1069.3,
11/9/2009,3664.632142,1071.51,3831.351,72820.44,779.683,319.04,682.0596,408.8347,89.93,0.5967,0.6667,6.827,1504.06,2338.11,1608.9389,4519,,,1142.76,106.62,1093.08,
11/10/2009,3699.490509,1073.69,3829.75,73142.7,780.292,319.065,683.2895,409.0434,89.81,0.5972,0.6669,6.8268,1504.06,2331.4,1610.9712,4496.4,,,1142.69,105.2,1093.01,
11/11/2009,3726.020823,1073.5,3851.423,73728.61,780.375,319.647,683.6085,409.2784,89.87,0.6034,0.6673,6.8259,1504.06,2366.43,1610.9712,4515.7,,,1143.94,106.19,1098.51,
11/12/2009,3728.251532,1067.86,3828.886,72948.87,782.617,320.307,683.6618,408.1646,90.37,0.6033,0.6734,6.8267,1504.06,2342.25,1614.1835,4417.7,,,1142.08,104.26,1087.24,
11/13/2009,3786.183999,1066.75,3843.435,73167.38,783.511,320.889,682.9993,409.2082,89.66,0.5996,0.671,6.8263,1504.06,2361.69,1617.3581,4401.2,,,1143.95,105.01,1093.48,
11/16/2009,3785.942547,1058.89,3896.955,74325.54,789.181,321.016,684.8959,411.5715,89.06,0.5946,0.668,6.8269,1504.06,2401.69,1620.5719,4541.7,,,1149.73,107.11,1109.3,
11/17/2009,3790.014488,1054.69,3891.143,74395.99,789.828,321.566,686.7712,410.7384,89.25,0.5948,0.6722,6.8266,1504.06,2372.35,1619.2608,4556.7,,,1149.35,107.13,1110.32,
11/18/2009,3681.703458,1046.14,3892.084,74263.99,787.217,321.648,686.0175,411.8568,89.32,0.5971,0.6683,6.827,1504.06,2384.43,1618.0338,4562,,,1151.06,108.36,1109.8,
11/19/2009,3703.846086,1030.94,3842.711,73860.91,788.776,321.728,686.7692,411.0204,88.98,0.6,0.67,6.8285,1504.06,2337.98,1618.6351,4478.4,,,1150.75,105.6,1094.9,
11/20/2009,3746.901343,1032.17,3825.156,73632.23,787.989,321.715,686.4111,410.4394,88.89,0.606,0.6729,6.8279,1504.06,2317.04,1619.5412,4460.9,,,1150.38,105.09,1091.38,
11/23/2009,3699.216052,1032.17,3882.636,74224.83,788.118,321.715,686.102,411.9605,88.97,0.6022,0.6684,6.8311,1504.06,2348.36,1621.2091,4475,,,1153.7,106.8,1106.24,
11/24/2009,3781.816582,1020.49,3869.732,73901.44,790.918,321.929,687.2477,412.5893,88.5,0.6029,0.6681,6.8304,1504.06,2324.27,1624.3277,4401.3,,,1153.35,105.8,1105.65,
11/25/2009,3812.564895,1025.51,3891.043,74214.19,793.66,321.827,687.1718,414.4639,87.35,0.5986,0.6608,6.8273,1504.06,2334.17,1624.8311,4514.3,,,1156.07,105.47,1110.63,
11/26/2009,3855.55379,1020.96,3843.389,73074.13,793.743,322.082,688.5186,414.9517,86.59,0.6049,0.6658,6.8266,1504.06,2307.56,1624.8311,4514.3,,,1156.07,103.6,1110.63,
11/27/2009,3850.378716,998.13,3817.026,71827.55,798.11,322.627,689.095,415.0984,86.53,0.6061,0.6672,6.8285,1504.06,2266.25,1626.6836,4443.5,,,1151.14,102.38,1091.49,
11/30/2009,3823.506173,1033.74,3814.586,72690.48,799.034,322.519,690.4577,416.2799,86.41,0.6083,0.6665,6.8274,1504.06,2329.15,1627.4009,4495.3,,,1150.85,103.07,1095.63,
12/1/2009,3806.794874,1055.67,3878.35,73896.85,795.007,323.844,690.0786,417.0252,86.68,0.602,0.6631,6.8262,1504.06,2373.38,1623.9078,4541.4,,,1155.43,105.14,1108.86,
12/2/2009,3808.435664,1056.88,3887.066,74344.48,791.983,323.615,689.3558,416.0638,87.39,0.6014,0.6647,6.8263,1504.06,2395.09,1621.6779,4466.7,,,1156.63,105.48,1109.23,
12/3/2009,3891.811185,1092.93,3868.222,74575.8,788.789,323.188,688.2811,414.6786,88.26,0.6046,0.6643,6.827,1504.06,2394.61,1619.4824,4459.5,,,1157.13,104.85,1099.92,
12/4/2009,3873.046357,1094.83,3884.251,74571.91,782.847,322.732,685.7915,410.3071,90.56,0.607,0.673,6.827,1504.06,2405.8,1617.0784,4414.2,,,1151.86,106.05,1105.98,
12/7/2009,3899.230997,1105.12,3873.519,74633.22,785.308,322.645,687.1968,410.4986,89.51,0.608,0.6745,6.8294,1504.06,2388.95,1621.1019,4372,,,1152.87,105.81,1103.25,
12/8/2009,3894.793042,1102.37,3829.426,74189.23,788.858,322.793,688.2717,411.0047,88.43,0.614,0.6801,6.8276,1504.06,2364.44,1623.4866,4323.7,,,1149.18,104.24,1091.94,
12/9/2009,3881.676779,1087.92,3824.501,73858.01,787.461,323.215,687.125,411.2702,87.87,0.615,0.6791,6.8276,1504.06,2358.64,1622.0208,4225.6,,,1149.44,103.03,1095.95,
12/10/2009,3902.704551,1074.34,3849.495,74095.05,784.185,323.216,685.2685,410.1147,88.2,0.6143,0.6788,6.8268,1504.06,2344.39,1620.1197,4229.2,,,1149.2,103.95,1102.35,
12/11/2009,3878.435075,1092.38,3861.815,74510.12,780.951,322.693,684.5829,407.7478,89.1,0.615,0.6839,6.8277,1504.06,2360.38,1619.204,4229,,,1148.89,103.94,1106.41,
12/14/2009,3771.266349,1088.09,3890.728,74841.77,780.545,322.525,685.3324,409.1757,88.62,0.6131,0.6823,6.8283,1504.06,2385.32,1617.9064,4251.5,,,1150.15,104.72,1114.11,
12/15/2009,3752.113258,1087.53,3878.402,74600.73,777.445,322.639,683.6001,406.6548,89.61,0.6147,0.6879,6.828,1504.06,2370.67,1613.9146,4276.1,,,1150.78,103.01,1107.93,
12/16/2009,3737.475189,1104.33,3896.584,74471.01,778.048,322.724,685.2914,407.6709,89.78,0.6122,0.6882,6.828,1504.06,2378.6,1615.3932,4351.9,,,1151.34,105,1109.18,
12/17/2009,3738.295418,1101.86,3850.516,73766.81,784.198,322.806,687.6748,405.7205,89.97,0.6191,0.6975,6.8285,1504.06,2354.19,1620.8223,4315.9,,,1149.42,103.23,1096.08,
12/18/2009,3785.75397,1098.56,3854.598,73498.3,780.86,323.327,687.3403,404.4823,90.5,0.6188,0.6973,6.8281,1504.06,2341.32,1618.0433,4333.3,,,1150.19,102.63,1102.47,
12/21/2009,3791.810015,1095.96,3896.43,73236.91,773.485,323.692,684.4826,403.6118,91.17,0.6236,0.7005,6.8286,1504.06,2347.69,1611.5637,4303,,,1149.93,104.26,1114.05,
12/22/2009,3728.595772,1110.19,3918.898,73921.94,770.184,323.171,683.204,401.1898,91.84,0.6263,0.7018,6.8278,1504.06,2358.75,1607.0246,4319,,,1150.15,104.94,1118.02,
12/23/2009,3715.453176,1110.19,3933.145,74501.45,769.649,323.171,682.1155,401.9504,91.64,0.6267,0.6975,6.8284,1504.06,2386.68,1606.792,4423.8,,,1152.46,105.42,1120.59,
12/24/2009,3700.290375,1123.3,3950.525,74858.91,767.151,323.041,681.5276,401.7212,91.54,0.6264,0.6954,6.8279,1504.06,2403.7,1603.4929,4458.2,,,1155.19,105.88,1126.48,
12/25/2009,3646.439114,1117.98,3950.525,74884.4,767.151,322.913,681.5276,401.7204,91.3,0.6263,0.6939,6.8271,1504.06,2404.63,1603.4929,4458.2,,,1155.19,105.89,1126.48,
12/28/2009,3659.168983,1125.45,3958.515,75195.22,765.014,322.485,681.3393,401.5484,91.63,0.6249,0.6955,6.8302,1504.06,2413.35,1600.9844,4524.6,,,1155.34,106.43,1127.78,
12/29/2009,3630.91211,1126.79,3962.897,75187.3,766.996,322.683,680.4926,401.8822,92,0.6288,0.6967,6.8293,1504.06,2411.2,1602.9191,4526.9,,,1155.93,106.48,1126.2,
12/30/2009,3691.633727,1116.6,3953.747,75218.82,768.558,322.921,680.484,400.4563,92.44,0.622,0.6974,6.8255,1504.06,2408.62,1604.5021,4537.8,,,1155.05,106.28,1126.42,
12/31/2009,3638.782611,1116.6,3935.942,75736.18,765.509,322.921,680.1859,400.6166,93.03,0.6184,0.6978,6.8271,1504.06,2413.3,1602.2553,4534.2,,,1157.23,105.66,1115.1,
1/1/2010,3639.267766,1116.6,3935.942,75736.18,765.509,322.921,680.1859,400.6166,93.04,0.6184,0.6961,6.8271,1504.06,2413.3,1602.2553,4534.2,,,1157.23,105.66,1115.1,
1/4/2010,3747.187977,1126.63,3995.811,76383.2,765.786,322.546,680.7092,402.6309,92.51,0.6217,0.6938,6.8273,1504.06,2422.35,1604.4602,4649.4,,,1162.78,109.79,1132.98,
1/5/2010,3782.142762,1131.33,4007.531,77002.48,770.786,322.478,681.5771,403.782,91.72,0.6253,0.6961,6.8272,1504.06,2442.06,1610.4116,4654,,,1165.42,111.41,1136.52,
1/6/2010,3831.890125,1145.56,4011.951,77413.98,767.985,322.292,680.3836,402.3549,92.32,0.6243,0.694,6.8274,1504.06,2430.36,1609.5873,4735.2,,,1170.23,111.93,1137.14,
1/7/2010,3788.341728,1146.44,4017.307,76922.38,767.446,322.04,680.8625,401.4552,93.37,0.6276,0.6989,6.8275,1504.06,2435.58,1608.4812,4689.5,,,1170.44,113.55,1141.7,
1/8/2010,3813.308247,1158.06,4030.691,77017.44,768.53,321.868,681.5688,401.956,92.66,0.6241,0.694,6.8276,1504.06,2430.3,1608.6179,4689.2,,,1172.08,114.83,1144.98,
1/11/2010,3831.18908,1158.06,4035.087,77441.71,768.222,321.868,682.2897,404.708,92.09,0.6206,0.689,6.8263,1504.06,2452.9,1609.2871,4669,,,1174.49,116.09,1146.98,
1/12/2010,3850.162537,1173.86,3996.582,77153.88,774.007,322.018,683.9162,407.1381,90.98,0.6186,0.6903,6.8271,1504.06,2432.88,1614.9694,4577.7,,,1172.42,114.54,1136.22,
1/13/2010,3894.582842,1161.42,4012.601,76595.68,770.595,322.354,682.6355,406.2879,91.37,0.6142,0.6892,6.8267,1504.06,2430.18,1613.3588,4546.5,,,1171.94,115.69,1145.68,
1/14/2010,3892.533687,1179.85,4025.721,76772.95,773.43,322.312,682.9565,406.6324,91.21,0.6122,0.6897,6.8272,1504.06,2425.71,1615.9557,4533.3,,,1173.54,116.4,1148.46,
1/15/2010,3906.553154,1188.95,3984.632,76625.59,776.75,322.467,684.5838,406.4667,90.77,0.6148,0.6951,6.827,1504.06,2419.03,1619.4986,4470.1,,,1172.79,115.32,1136.03,
1/18/2010,3906.301076,1178.06,3993.7,76760.15,776.995,322.558,684.9399,406.9274,90.79,0.6119,0.6952,6.8269,1504.06,2416.59,1619.4986,4470.1,,,1172.79,115.61,1136.03,
1/19/2010,3910.198991,1168.48,4026.517,76923.15,775.459,322.372,683.8775,405.272,91.15,0.6112,0.6999,6.8277,1504.06,2435.58,1617.9292,4492.4,,,1172.46,116.95,1150.23,
1/20/2010,3969.359969,1162.28,3978.483,76230.25,778.455,322.354,684.4361,403.7173,91.24,0.6138,0.7089,6.8271,1504.06,2403.41,1620.1883,4426,,,1169.7,116.77,1138.04,
1/21/2010,3959.214393,1176.19,3914.678,75115.62,781.346,322.242,685.6758,403.4829,90.43,0.6175,0.71,6.8269,1504.06,2356.15,1621.833,4367.3,,,1166.67,114.33,1116.48,
1/22/2010,3941.354204,1157.63,3851.105,74195.66,781.848,322.522,685.6769,404.7942,89.82,0.6206,0.7073,6.827,1504.06,2325.25,1621.8412,4308.3,,,1163.59,111.76,1091.76,
1/25/2010,3910.119179,1149.82,3848.875,73889.05,780.279,322.413,686.1433,405.0323,90.28,0.6156,0.7067,6.827,1504.06,2324.85,1620.4128,4334.3,,,1162,111.7,1096.79,
1/26/2010,3992.110834,1127.44,3843.784,72612.35,780.637,322.804,686.7989,404.6957,89.65,0.6194,0.7106,6.8268,1504.06,2299.32,1620.1891,4295.2,,,1160.14,110.5,1092.17,
1/27/2010,3969.967459,1116.71,3837.342,72092.09,779.858,322.996,685.9413,404.4188,90.01,0.6185,0.713,6.8269,1504.06,2292.34,1620.0401,4228.7,,,1157.91,110.72,1097.5,
1/28/2010,3990.724557,1124.89,3797.183,72861.26,779.41,323.003,684.5486,402.9574,89.92,0.6197,0.7157,6.8268,1472.34,2293.98,1619.4602,4209.7,,,1156.77,109.93,1084.53,
1/29/2010,3982.430772,1108.64,3782.468,72420.74,782.52,322.908,686.113,402.2715,90.27,0.6256,0.7214,6.8269,1472.34,2275.13,1622.3976,4176.2,,,1157.01,108.31,1073.87,
2/1/2010,3970.138095,1105.56,3825.811,72553.57,779.924,322.742,686.52,401.8433,90.61,0.6267,0.7178,6.8275,1472.34,2287.11,1621.2864,4237.1,,,1159.5,109.3,1089.19,
2/2/2010,3987.902766,1123.04,3869.051,72661.68,781.109,322.394,686.3311,402.9346,90.38,0.6261,0.7161,6.8272,1472.34,2323.79,1623.2258,4357.8,,,1161.99,110.81,1103.32,
2/3/2010,3956.1377,1126.56,3853.452,73510.12,777.645,322.298,685.0327,401.5841,90.98,0.6292,0.7198,6.8266,1472.34,2310.63,1621.5373,4330.6,,,1161.63,110.28,1097.28,
2/4/2010,4037.621308,1120.91,3746.23,72074.06,783.145,322.055,686.7385,401.1648,89.06,0.6347,0.7287,6.8269,1472.34,2263.98,1625.5568,4173.8,,,1156.51,105.76,1063.11,
2/5/2010,4035.377045,1097.15,3721.422,70139.41,786.998,322.272,688.4846,401.2819,89.25,0.6394,0.7312,6.8265,1472.34,2243.82,1628.8532,4079.5,,,1154.53,103.61,1066.19,
2/8/2010,4029.430911,1086.36,3712.007,69873.32,784.61,322.483,687.542,401.232,89.26,0.6416,0.7327,6.8266,1472.34,2214.08,1627.3138,4115.9,,,1152.65,103.35,1056.74,
2/9/2010,4054.532519,1084.59,3744.99,70786.16,782.188,322.696,687.7654,401.2425,89.7,0.6362,0.7248,6.8268,1472.34,2216.06,1624.3722,4189.8,,,1153.69,103.37,1070.52,
2/10/2010,4055.465165,1086.96,3749.627,71022.77,779.1,322.702,687.3183,400.2826,89.94,0.6412,0.728,6.832,1472.34,2226.27,1621.478,4216.1,,,1153.74,103.9,1068.14,
2/11/2010,4071.258062,1086.96,3776.168,71820.26,777.793,322.702,686.714,399.3109,89.77,0.6368,0.7303,6.8339,1472.34,2245.35,1621.0683,4272.8,,,1155.7,104.32,1078.47,
2/12/2010,4100.624414,1097.62,3768.333,71660.32,780.014,322.651,687.338,399.7114,89.96,0.6369,0.7336,6.8334,1472.34,2258.9,1622.8112,4221.7,,,1155.86,104.27,1075.51,
2/15/2010,4085.550314,1086.93,3771.809,71825.06,780.258,322.749,686.8997,399.5817,90.02,0.6386,0.7354,6.8334,1472.34,2257,1622.8112,4221.7,,,1155.86,104.08,1075.51,
